2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:07,716 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:07,943 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:07,943 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,062 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,062 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,062 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,159 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,159 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,159 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,159 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,339 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,339 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,339 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,339 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,681 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,681 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,681 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,681 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,681 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,734 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:08,956 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,016 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:09,214 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,126 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,266 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,266 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,353 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,353 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,353 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,444 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,444 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,444 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,444 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,605 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,605 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,605 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,605 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:40:40,900 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:40:40,900 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
